Stkcd,Empnum,Vmntw3,A001000000,B001100000,B002000000,C001000000,T40801,T60200
603893,759,4287000,2718422251.63,1863387214.1,319972560.66,560479615.19,0.1415,0.7694
603895,639,1535400,1247497715.7,506892838.44,12203983.15,97468363.09,0.0205,0.1129
603896,1017,1800200,1699583025.66,636050563.95,151712138.68,256358637.83,0.1144,1.025
603897,818,1797000,3950018962.84,6273415580.11,174219560.54,249374384.29,0.0875,0.9765
603898,5481,4913700,5165394667.84,2183301558.29,269576918.9,556099377.92,0.0947,0.866
603899,5689,4586700,9709908436.32,13137745727.18,1238373726,1271697892.28,0.2276,1.3353
603900,2206,4189500,2648374860.57,1227323972.84,104281008.6,375003565.34,0.045,0.3063
603901,3422,1327600,3748713207.88,2020045957.07,171422934.27,344364024.15,0.1104,0.3901
603903,1276,5282200,3144630449.72,1624993819.3,169208504.61,319165335.65,0.1454,0.8364
603906,969,2048000,2955909162.14,1914598750.77,239738145.11,305464155.5,0.1133,0.6962
603908,3190,2817600,976046282.42,642737354.97,45974668.64,17747846.11,0.1045,0.6894
603909,2087,1495700,1496113611.81,796744804.45,51949743.6,89282003.87,0.0582,0.3627
603912,490,1560600,1654123963.57,625259372.1,115397809.77,27252617.77,0.1209,0.532
603915,2241,2346400,4003006707.15,2184076489.85,360050858.44,413261426.17,0.1417,0.7619
603916,2536,6515100,6412520376.75,3652251821.85,493458288.04,333366723.15,0.1311,1.4088
603917,698,3350400,1345825758.13,604074582.73,73915137.16,108549560.94,0.0719,0.4714
603918,689,2353500,1379918490.56,1004251309.09,88541987.98,116401138.03,0.1225,0.3767
603919,2168,3438800,3531948502.03,1730671339.32,331317332.77,337143809.16,0.1193,0.6532
603926,1652,1558500,2208898284.68,1508010015.2,161439143.82,224415749.28,0.1257,1.0077
603928,673,1312200,1639625135.46,1461085682.73,119794454.01,131959821.9,0.0856,0.5942
603931,192,2236200,1248130189.6,583534845.7,100844374.54,126565753.21,0.0913,0.9905
603936,4160,3021500,5563756228.81,2785506052.16,246713503.86,71101428.66,0.0705,0.4828
603937,382,2162700,1846360466.77,1366477488.38,114765490.82,136164916.42,0.0766,0.5494
603938,775,816800,1528038819.13,1006252070.33,96698309.46,180054395.8,0.0776,0.6439
603939,28655,6538800,12949900819.57,13144502415.77,866854678.07,1335655487.81,0.1499,1.6309
603948,589,2424000,1900222280.53,1728692734.36,125686156.59,86393151.79,0.0893,0.7855
603949,460,2005500,1076910783.88,487671779.87,146112356.46,44757517.89,0.152,0.6964
603950,1817,2110400,3610011554.78,1677984515.7,320727867.31,433995214.92,0.1572,1.3853
603955,467,2920000,3614826441.91,944172092.93,109646986.94,31079033.69,0.0636,0.8079
603956,1979,3764000,2224323224.94,1002234628.72,170594410.69,206523151.95,0.1292,0.4005
603959,703,2027600,2781472580.61,1404201433.45,24990618.53,-218447729.51,0.0392,0.051
603960,701,2216100,1224876237.2,766142805.45,142341796.06,167670032.43,0.1414,0.5455
603963,298,3200100,578711323.98,213583457.33,3231666.29,-6355916.93,0.0069,0.0147
603966,1195,1700000,2832593954.59,1260843805.25,154774059.36,196914186.69,0.1323,0.7336
603967,1377,2890000,2733543425.73,5153894160.89,201107831.31,184385052.81,0.0984,0.7542
